blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock,label,label_name
0.0049577765,2.4887433e-05,0.0027810964,0.9741493,0.0020978146,2.8540766e-05,0.012004624,0.0023371442,0.00025241327,0.0013662782,3,disco
0.0030651535,1.599099e-05,0.002657825,0.9848407,0.00042615828,1.9023268e-05,0.0060687293,0.0018130417,0.000193774,0.000899628,3,disco
0.00433068,1.0856797e-05,0.0034675898,0.9844356,0.00028316252,2.3723536e-05,0.0044046966,0.0016699014,0.0002102179,0.0011636136,3,disco
0.0047975066,1.1390947e-05,0.0046792985,0.9849319,0.00020789295,3.333324e-05,0.0025575696,0.0012966369,0.00024171863,0.0012426985,3,disco
0.029110545,9.497109e-05,0.010374024,0.864462,0.044818185,0.000557601,0.005771211,0.0046055987,0.02060497,0.01960082,3,disco
0.008041672,5.3659405e-06,0.0011663565,0.98161733,0.0014876478,5.9071328e-05,0.0005963472,0.0013898156,0.0033152672,0.002321098,3,disco
0.02114194,2.871031e-06,0.0036084694,0.961753,0.0018545869,2.599705e-05,0.0015282836,0.001200166,0.0067136507,0.0021710333,3,disco
0.007717881,6.790261e-06,0.002274354,0.977539,0.0021574663,4.4240416e-05,0.00021304833,0.0006419532,0.0068987054,0.0025065336,3,disco
0.004616236,4.506345e-06,0.0010428729,0.9859999,0.0014318173,3.0646795e-05,0.0005229222,0.00058829505,0.004616066,0.0011467916,3,disco
0.001040199,8.7837594e-05,6.836513e-05,0.0021394454,0.9802058,7.714397e-05,0.009164132,0.006039097,0.0004488434,0.00072925485,4,hiphop
0.0034858112,0.00030987972,0.00024361924,0.01292193,0.95235145,0.00076994277,0.015339348,0.012335508,0.0010121696,0.001230219,4,hiphop
0.005537828,0.0009498516,0.0003224731,0.010175475,0.9554312,0.0010577297,0.0072347266,0.016739134,0.0014194088,0.0011320442,4,hiphop
0.0016318558,0.00036773735,0.00013394034,0.0021562336,0.9810844,0.00013125804,0.006207995,0.0061416067,0.0004944737,0.0016505815,4,hiphop
0.0013609965,0.00022719646,6.108294e-05,0.0010550256,0.98528415,5.0545554e-05,0.0074764704,0.003042912,0.00030152538,0.0011401316,4,hiphop
0.021944102,0.000938106,0.0046665077,0.063091636,0.7372491,0.009501069,0.034281284,0.06994614,0.01697234,0.041409753,4,hiphop
0.012766321,0.00018995936,0.0009166574,0.0065417094,0.9533066,0.0021587394,0.009071183,0.0038004594,0.0046490342,0.006599301,4,hiphop
0.017104879,1.6943328e-05,0.00024871054,0.0032188531,0.9637042,0.00034489922,0.0052363817,0.0019631612,0.005189452,0.0029724701,4,hiphop
0.0030624736,7.8816765e-06,5.933624e-05,0.0004727764,0.98871624,9.198366e-05,0.004971611,0.0005763993,0.0007245591,0.0013167183,4,hiphop
0.0065471656,2.1109397e-05,0.00012165381,0.0003254489,0.9879809,0.0012662036,0.0014763864,0.0006940874,0.00059808424,0.0009689663,4,hiphop
0.0006057318,5.560978e-05,1.8139608e-05,0.0011786696,0.98047787,0.00011494441,0.013120162,0.003921242,0.00031826762,0.00018939709,4,hiphop
0.0017419152,0.00013059014,6.030994e-05,0.003245352,0.94351554,0.0004021773,0.04304892,0.005974133,0.0011038985,0.0007771286,4,hiphop
0.00038780688,1.6653577e-05,1.22280535e-05,0.00061677856,0.96861535,4.027628e-05,0.028768465,0.0008166653,0.00043651104,0.00028935634,4,hiphop
0.051053226,0.0007496054,0.00067664526,0.028941695,0.72839946,0.0029353658,0.14658651,0.006258847,0.01826445,0.016134256,4,hiphop
0.22627012,0.0036675192,0.0036761914,0.1618988,0.24634834,0.053848077,0.21151291,0.01729223,0.04852375,0.026962094,4,hiphop
0.009250153,5.856868e-06,0.00046863346,0.0049544927,0.9668678,0.00010397697,0.010110538,0.0011446328,0.0057545323,0.0013393215,4,hiphop
0.03731898,7.101269e-05,0.0009032549,0.029792352,0.7368325,0.0016105054,0.15755367,0.008596443,0.017295554,0.010025748,4,hiphop
0.042419806,0.00012675565,0.0017236804,0.051872745,0.7450288,0.0023095175,0.099031515,0.023698837,0.019108502,0.014679878,4,hiphop
0.072473615,4.6310044e-05,0.0010855619,0.020481788,0.40640563,0.0007220559,0.38196188,0.008696256,0.01897884,0.08914813,4,hiphop
0.052294597,0.00013853905,0.0013135134,0.03345179,0.77875334,0.0014025589,0.07468567,0.02163394,0.016279636,0.020046407,4,hiphop
0.002967038,0.00042604908,6.31272e-05,0.0031097361,0.98424745,0.0002538706,0.0011817542,0.004360367,0.0031878424,0.00020265671,4,hiphop
3.5529632e-05,8.89873e-06,1.5598443e-06,2.0974823e-05,0.9995504,6.682757e-06,0.00015825541,0.00014354278,5.411911e-05,1.995845e-05,4,hiphop
0.0003387081,8.023707e-05,8.808104e-06,0.00032560911,0.9959274,7.138822e-05,0.0023952,0.00067616015,9.961363e-05,7.677691e-05,4,hiphop
0.00051642465,9.313111e-05,1.8083876e-05,0.00097486516,0.9951475,0.00010601334,0.0013194322,0.0013070098,0.0004566788,6.0765986e-05,4,hiphop
0.00036521617,2.9151606e-05,9.06924e-06,0.0006504848,0.995119,6.750195e-05,0.0023725578,0.0009827944,0.00034473347,5.954964e-05,4,hiphop
0.0033923052,4.96947e-07,1.8561479e-05,0.0004724581,0.9900169,2.972816e-05,0.0041288207,0.00050840585,0.0009874469,0.0004450031,4,hiphop
0.020777974,5.150615e-07,2.795901e-05,0.00024093247,0.976926,4.7792215e-05,0.0006799047,5.866787e-05,0.0009917985,0.0002484731,4,hiphop
0.0051974393,6.931673e-07,3.9150473e-05,0.0002735917,0.9916664,7.07153e-05,0.0015340659,0.00012668614,0.0006175626,0.00047379534,4,hiphop
0.0064202384,1.3896964e-07,2.5306168e-05,8.456331e-05,0.9920351,3.4656427e-05,0.0009152277,1.7890625e-05,0.00023510451,0.0002318937,4,hiphop
0.00056453433,7.490634e-08,2.0962302e-06,3.9227052e-05,0.9980782,1.0435173e-05,0.0012205658,1.3389704e-05,4.0564602e-05,3.080741e-05,4,hiphop
0.00037608566,1.4476512e-06,1.3451117e-06,2.0135802e-05,0.9993383,5.6931044e-06,2.4036324e-05,1.2203619e-05,0.0001937567,2.7004413e-05,4,hiphop
0.005620606,7.3470173e-06,5.9030044e-06,0.00010629398,0.99327785,3.1547865e-05,2.6558191e-05,4.58726e-05,0.0008232933,5.475632e-05,4,hiphop
0.13232774,0.0008155307,0.00021069714,0.0016504964,0.8375496,0.0016564347,0.000707548,0.0052369717,0.018263746,0.0015812876,4,hiphop
0.028258378,0.0001622227,8.766846e-05,0.0021414605,0.9584331,0.00033157622,0.00095170294,0.0016573998,0.0076843854,0.00029216078,4,hiphop
0.0026416879,5.3828917e-06,5.486883e-06,0.00010533087,0.99674124,2.226288e-05,0.00022579431,3.1404918e-05,0.00014102116,8.043224e-05,4,hiphop
0.15163173,5.7485868e-05,0.00036393324,0.009373967,0.8022009,0.0010426966,0.0056586214,0.010139595,0.016663224,0.0028678644,4,hiphop
0.37016392,3.5288875e-05,0.00051895704,0.07731969,0.42783558,0.0007590486,0.00203328,0.026988052,0.08735204,0.0069940616,4,hiphop
0.034591362,6.673925e-06,0.00013831009,0.0049782684,0.9344172,0.00014245075,0.0033815796,0.0011143028,0.020228822,0.0010010134,4,hiphop
0.008730871,1.8068222e-06,2.2396498e-05,0.0010419581,0.9843349,6.8053276e-05,0.0024411278,0.00030928644,0.0027599665,0.00028973204,4,hiphop
0.10364895,1.4664937e-05,0.0009012784,0.017876588,0.8274261,0.0006056185,0.0072746337,0.0010525679,0.031071868,0.010127699,4,hiphop
0.00045800584,6.88604e-05,4.8662125e-05,0.0002354088,0.9969273,0.00010692683,0.00024041884,0.0008734341,0.00075399637,0.00028700728,4,hiphop
0.0013740455,0.00020562868,0.00026374077,0.0006927857,0.99363214,0.00017568638,0.00022861591,0.001222207,0.0016762074,0.0005289809,4,hiphop
0.00018370853,5.419012e-05,3.7228023e-05,6.339329e-05,0.99889475,1.3203686e-05,4.8203572e-05,0.0004092988,0.00020107419,9.498771e-05,4,hiphop
0.004071131,0.00032063833,0.0011198893,0.0028784282,0.97768843,0.0010761087,0.00084795774,0.0057197725,0.0047779297,0.0014998271,4,hiphop
0.008279124,0.001214609,0.0009952203,0.0031201253,0.9749119,0.0008330068,0.00044873107,0.0057901843,0.0035893454,0.0008177157,4,hiphop
0.0078373905,5.4682473e-06,0.00028221266,0.00046092932,0.9873519,7.5278134e-05,0.00045533892,0.00026703943,0.0014729181,0.0017914772,4,hiphop
0.003565116,1.7078002e-06,4.9516777e-05,0.000106505424,0.994381,1.18180005e-05,0.00035732632,0.00026334717,0.00091738725,0.00034624868,4,hiphop
0.022253143,4.875737e-06,0.0006619399,0.0018634842,0.9628598,7.730408e-05,0.0014236334,0.0019088484,0.0065164887,0.0024305112,4,hiphop
0.015844058,2.7025788e-05,0.00059672305,0.0016353371,0.97240204,0.00019213188,0.0010591119,0.000883834,0.005837061,0.0015227173,4,hiphop
0.0038924215,9.125964e-07,4.1481042e-05,0.00012039555,0.99399734,1.6429642e-05,5.930223e-05,7.344585e-05,0.0014497726,0.00034847477,4,hiphop
0.020052033,0.00033436902,0.00013551253,0.010584,0.6233134,0.0024905005,0.33070123,0.0018938337,0.003597165,0.0068978975,4,hiphop
0.004836956,5.3545453e-05,1.9086685e-05,0.0012678674,0.48927313,0.00029998732,0.4998297,0.00064280257,0.0007364673,0.0030404208,4,hiphop
0.0036934032,4.246109e-05,2.4090823e-05,0.00063153094,0.24891631,0.0002009466,0.7394641,0.0008292755,0.00040908274,0.0057887966,4,hiphop
0.0014533461,3.84119e-05,5.7276375e-05,0.00046623196,0.06546845,0.00016199182,0.9190587,0.00058354356,0.00022415307,0.012487955,4,hiphop
0.009511513,0.0003903694,0.00062356755,0.0026803517,0.103210755,0.0017470216,0.8289501,0.003326063,0.0022660354,0.04729422,4,hiphop
0.008105187,1.7170423e-05,0.00016001504,0.0037286277,0.7102366,0.00058007665,0.25455895,0.00076822017,0.0024240601,0.01942107,4,hiphop
0.0076869903,2.36821e-05,0.00015751348,0.005107751,0.21373858,0.00042939364,0.7552184,0.0020013487,0.0015930055,0.01404333,4,hiphop
0.018595595,3.0389929e-05,0.00020265083,0.005714528,0.029319564,0.0009638173,0.9193959,0.0012515336,0.0006494439,0.023876524,4,hiphop
0.012921351,6.4824926e-05,0.00035910564,0.011480252,0.15328386,0.0012569295,0.79931545,0.0028763104,0.00057645293,0.0178655,4,hiphop
0.039048415,0.00042198226,0.0026057032,0.012914334,0.14659046,0.004687963,0.68729097,0.0067562023,0.0036403951,0.09604359,4,hiphop
0.0009295268,3.4472832e-05,4.950984e-06,0.000109493325,0.9952478,0.000116283474,0.0027828275,4.700047e-05,3.3392367e-05,0.0006942547,4,hiphop
0.00025000618,1.8659735e-05,2.5946247e-06,3.6495992e-05,0.9988728,2.5175163e-05,0.00038468555,1.1731982e-05,1.2527398e-05,0.0003853334,4,hiphop
0.00034199952,3.7148457e-05,5.020645e-06,0.00013168386,0.9967188,0.00011104789,0.0017324655,3.4366138e-05,4.366976e-05,0.00084362796,4,hiphop
0.000655424,4.7325597e-05,1.328431e-05,0.00010668059,0.9934058,9.261044e-05,0.0041167573,4.5186487e-05,3.9787283e-05,0.001477073,4,hiphop
0.00026495312,1.4509603e-05,5.191767e-06,3.516386e-05,0.99891293,1.6596803e-05,0.00039226678,8.991107e-06,1.0568017e-05,0.00033876856,4,hiphop
0.008246658,4.8287347e-06,5.7785033e-05,1.367053e-05,0.9891556,0.00063503947,0.0005752213,2.773499e-06,5.422767e-05,0.0012541986,4,hiphop
0.0011609901,4.0625108e-07,6.236637e-06,6.153037e-06,0.9978259,8.339628e-05,0.0007623655,1.683111e-06,1.6865455e-05,0.00013596726,4,hiphop
0.012983574,6.2381355e-06,0.00029891252,4.6652665e-05,0.98338795,0.00066583307,0.0011818866,1.01183405e-05,6.930092e-05,0.0013494737,4,hiphop
0.09815564,3.280945e-05,0.00034479453,7.888772e-05,0.89384085,0.005388815,0.00038223225,1.1485327e-05,0.0003116666,0.0014528482,4,hiphop
0.028668815,6.130276e-05,0.0002988187,0.00010358627,0.95862156,0.007480376,0.0012252644,2.2528466e-05,0.00030785406,0.0032097918,4,hiphop
0.071839586,0.0031953063,0.007915945,0.07514702,0.64257807,0.039992962,0.012078235,0.12697035,0.0096410895,0.010641448,4,hiphop
0.056146163,0.0024118996,0.003998439,0.044269852,0.6709009,0.0424255,0.031564184,0.12658028,0.007142237,0.014560553,4,hiphop
0.052546542,0.0016387674,0.00305816,0.025481282,0.76150817,0.01763315,0.023174398,0.102805175,0.0039990703,0.008155287,4,hiphop
0.059094053,0.0013548682,0.0054409327,0.038244817,0.59568685,0.010722255,0.19707553,0.0475462,0.0049115,0.039923064,4,hiphop
0.2173055,0.0007905151,0.0011162017,0.02543994,0.109580025,0.006812018,0.40475473,0.011810627,0.0065892315,0.21580125,4,hiphop
0.06778735,2.3211427e-05,0.0012307033,0.008592882,0.8617531,0.00080360344,0.048575316,0.0033485345,0.000831308,0.0070540053,4,hiphop
0.039607704,0.00028740635,0.0015301926,0.021859359,0.8961857,0.0032006009,0.019777628,0.007836935,0.0013639336,0.00835053,4,hiphop
0.06827288,0.00013626502,0.0025105327,0.051861048,0.6204001,0.0021407157,0.1950453,0.011855804,0.0103486525,0.037428755,4,hiphop
0.02553971,0.00014890943,0.0033749777,0.013557959,0.29051018,0.00092357385,0.5579814,0.020565132,0.0026747333,0.08472343,4,hiphop
0.010068701,3.3211156e-05,0.0006153147,0.002403924,0.18116464,0.00065939483,0.7320519,0.0015230268,0.0007570976,0.07072273,4,hiphop
0.007293252,0.0002766902,0.00018275369,0.012216087,0.76561826,0.00027290807,0.1931521,0.011116443,0.0059729307,0.0038986227,4,hiphop
0.0034635223,0.00031956448,0.00019319347,0.012780317,0.8919739,0.0003187039,0.06644504,0.01860368,0.0037147081,0.0021874085,4,hiphop
0.0013096743,0.00011968504,0.00016410915,0.0028734712,0.97740936,0.00016585685,0.011483997,0.0044032983,0.00062797463,0.0014426684,4,hiphop
0.00031975386,3.654743e-05,6.2779196e-05,0.0004838333,0.9946635,5.2525367e-05,0.0015697809,0.0022896773,9.9089324e-05,0.0004225157,4,hiphop
7.862211e-05,9.381103e-06,1.4159574e-05,0.0002054264,0.9979551,1.769503e-05,0.0005926881,0.000976556,6.284325e-05,8.73907e-05,4,hiphop
0.062292304,3.971503e-06,0.00029056307,0.0017866056,0.920711,0.00020783753,0.0029751412,0.0012438515,0.0029736732,0.0075150398,4,hiphop
0.027505293,7.693414e-06,0.0002703183,0.0027703543,0.9585806,5.8931593e-05,0.0031834138,0.00073385314,0.002944891,0.0039446913,4,hiphop
0.016736679,4.0569616e-06,0.0002072959,0.0056221145,0.9648931,7.427968e-05,0.004924499,0.0019679407,0.0026340308,0.0029358913,4,hiphop
0.0019535152,5.8554804e-07,1.5189417e-05,0.00030209564,0.9962704,3.1934032e-05,0.0005864171,0.00027330694,0.0002976601,0.0002688609,4,hiphop
0.0036326298,7.8690055e-06,5.7327044e-05,0.0014657393,0.98926616,0.00017042298,0.0013442027,0.0015619851,0.0014011274,0.0010925935,4,hiphop
0.06939916,0.0006831127,0.013639829,0.15505435,0.59116316,0.0019036002,0.025775004,0.053193267,0.07280066,0.016387891,4,hiphop
0.008764318,0.0006413351,0.0013683798,0.02018462,0.9022483,0.0009319497,0.003848831,0.02627583,0.033937998,0.0017983943,4,hiphop
0.0050611314,0.000493979,0.001125184,0.013327282,0.9150714,0.00042414886,0.0031095592,0.023097955,0.03628645,0.0020027915,4,hiphop
0.010042234,0.0003948631,0.00140495,0.023640638,0.8766961,0.00027959107,0.0035541968,0.036586292,0.04395831,0.0034427287,4,hiphop
0.005269881,0.0003312625,0.00068328506,0.0112792635,0.9313415,0.00024137263,0.002306439,0.028414648,0.018314488,0.0018179668,4,hiphop
0.043276954,0.0076236385,0.0018787767,0.12732194,0.29238167,0.0038149778,0.017298995,0.34130254,0.14677459,0.018325893,4,hiphop
0.018912844,0.0006177167,0.00082899217,0.023882113,0.7327684,0.0010833648,0.004625189,0.11295466,0.095430486,0.008896266,4,hiphop
0.020828372,0.0051321206,0.0032595075,0.07243177,0.46579975,0.010763467,0.009706863,0.17238882,0.19546017,0.044229187,4,hiphop
0.0024636132,0.00058993313,0.00023763673,0.014059521,0.7528217,0.0006290192,0.015272632,0.18303043,0.025447067,0.0054484545,4,hiphop
0.056774545,0.0012708126,0.00304067,0.046375245,0.578002,0.0017282836,0.009456887,0.06897698,0.20969272,0.024681868,4,hiphop
0.0038678776,0.032639377,0.16032843,0.021939158,0.023385225,0.54474705,0.0022493908,0.026900249,0.0078920275,0.17605124,5,jazz
0.008709001,0.02014982,0.051711686,0.017678304,0.019587452,0.7753337,0.0027122118,0.030347096,0.005908761,0.06786206,5,jazz
0.002001739,0.013857644,0.13492757,0.012511437,0.02018808,0.7441472,0.0011515495,0.029493876,0.0022682298,0.039452672,5,jazz
0.0041193534,0.027691113,0.3145863,0.036853913,0.032371018,0.20196971,0.0040394333,0.03029094,0.0045039547,0.34357423,5,jazz
0.00456232,0.02482331,0.13890323,0.025682589,0.0132115055,0.45674768,0.0011740412,0.026750019,0.010230553,0.29791474,5,jazz
0.007092901,0.00880854,0.2913159,0.028754022,0.059364974,0.12830143,0.0071162116,0.2334667,0.009330897,0.22644843,5,jazz
0.0024668342,0.017206242,0.7844923,0.012534011,0.0023274182,0.024523603,0.0004173406,0.04583081,0.0009037902,0.109297626,5,jazz
0.0055347956,0.012641971,0.350377,0.032764934,0.05096145,0.19619344,0.0021040037,0.092357524,0.021599164,0.23546578,5,jazz
0.00936304,0.03649827,0.20302737,0.06148664,0.01772754,0.39644843,0.00065341074,0.05935456,0.021265453,0.19417529,5,jazz
0.0070953486,0.01705617,0.32314402,0.018523982,0.0041940967,0.41839373,0.0003673575,0.025124079,0.010370074,0.17573115,5,jazz
0.0038392423,0.09048005,0.012153972,0.0009661897,0.0014703467,0.88560265,0.0016915081,0.0015244859,0.00019329654,0.002078333,5,jazz
0.0024405154,0.0489447,0.06117609,0.0014183987,0.0022221643,0.8592623,0.001641774,0.0074452427,0.0003211197,0.015127675,5,jazz
0.0004138214,0.07546962,0.03767716,0.0009230579,0.0020847605,0.8740467,0.0002296146,0.0051354896,0.00033818354,0.003681627,5,jazz
0.00018463373,0.017605664,0.014408268,0.0002422809,0.0007064032,0.96333,9.5758034e-05,0.00213085,5.3096832e-05,0.0012431066,5,jazz
0.000521698,0.01497392,0.003458109,0.00047283675,0.00044304697,0.976935,0.00012160645,0.0022427242,4.799916e-05,0.00078308186,5,jazz
0.0074777775,0.07053304,0.008980824,0.00041401316,0.00038564755,0.9078489,0.00012156193,0.0011125037,0.00022198186,0.0029038044,5,jazz
0.007515132,0.50438094,0.009640698,0.0031275253,0.0017617212,0.45630613,0.00039298105,0.005980856,0.0020918443,0.008802132,5,jazz
0.013188627,0.37685484,0.005087882,0.0035904841,0.008791399,0.5585841,0.004639646,0.009513827,0.0033417973,0.016407315,5,jazz
0.0018707532,0.5385121,0.008535647,0.0023038508,0.0010263725,0.40177694,0.0012614988,0.027282666,0.0006592192,0.016770955,5,jazz
0.0034707107,0.069207504,0.00089614326,0.0011755929,0.0007474455,0.9192269,0.00018000642,0.0011818993,0.0021607643,0.0017531567,5,jazz
0.00031514108,0.0046475334,0.0012839908,2.5280542e-05,0.000165114,0.9930589,6.268461e-05,0.00025035758,1.4301593e-05,0.00017660187,5,jazz
3.6159545e-05,0.0019701365,0.00059150194,3.792371e-06,1.101051e-05,0.99735034,5.7556986e-06,1.0511803e-05,7.373922e-07,1.995193e-05,5,jazz
0.00093777484,0.013791985,0.0030123575,0.0003168673,0.00042393606,0.9791018,0.0009219092,0.00055189565,4.332672e-05,0.00089824246,5,jazz
0.0018032,0.090204954,0.01633357,0.00050556555,0.0012787267,0.8856632,0.0009831621,0.0017349228,0.00010613108,0.0013865113,5,jazz
0.0054227216,0.48720556,0.10971429,0.0075292485,0.011720255,0.33749762,0.0060960664,0.014165732,0.00075519085,0.019893294,5,jazz
0.0070181657,0.038049437,0.0006937473,0.00010406448,0.00023215641,0.95267355,4.791878e-05,0.0003127091,0.000374471,0.00049386005,5,jazz
0.02277821,0.45599476,0.116868384,0.008145743,0.013892439,0.21628544,0.0096221715,0.08291762,0.0016883595,0.07180695,5,jazz
0.011635574,0.60462624,0.008397106,0.003749479,0.009021126,0.31582072,0.0033687004,0.023884933,0.00067671115,0.018819505,5,jazz
0.014168941,0.5925171,0.1925014,0.0067688352,0.006636734,0.09172392,0.0018031705,0.046538424,0.002363271,0.04497825,5,jazz
0.00556835,0.36876467,0.052773703,0.008507205,0.006850821,0.41010502,0.0028964756,0.09496885,0.0019956562,0.047569294,5,jazz
0.0013415797,0.031221638,0.48874688,0.062481117,0.001023638,0.26984546,0.00064077973,0.03939497,0.0020532042,0.103250675,5,jazz
0.0012430915,0.033100337,0.31043085,0.04011416,0.001035791,0.4525343,0.00077011273,0.07114849,0.001524661,0.08809827,5,jazz
0.00180476,0.10772468,0.28785977,0.10440034,0.0012759448,0.24059491,0.0010632209,0.05183058,0.005236272,0.19820954,5,jazz
0.0022970885,0.021393228,0.7188827,0.035986796,0.0016391805,0.12869555,0.0005523754,0.013800572,0.0019025326,0.074850015,5,jazz
0.00064031075,0.016147181,0.7559026,0.016085329,0.00078345666,0.13249257,0.00039719997,0.018384513,0.0005519771,0.058614876,5,jazz
0.0044411793,0.024010066,0.71707433,0.013884545,0.00093094714,0.0925376,0.00031704313,0.05229343,0.0076793875,0.08683143,5,jazz
0.0023535814,0.058911346,0.74265885,0.019271418,0.0015131822,0.03193625,0.000121889854,0.059684236,0.003602441,0.079946816,5,jazz
0.014648028,0.0059487857,0.55952656,0.016853109,0.0027509243,0.030558053,0.0014070715,0.18081684,0.014821712,0.17266896,5,jazz
0.0011143053,0.0037241478,0.8713162,0.0055243066,0.00025277876,0.018530028,0.00023314492,0.02607609,0.00047602714,0.07275303,5,jazz
0.0020822908,0.008734597,0.67273545,0.01694327,0.0006177062,0.02585974,0.00043381308,0.124194086,0.0035927498,0.14480634,5,jazz
0.026841909,0.005898533,0.010012093,0.00093242805,0.0033276423,0.9441997,0.0001870985,0.0013788353,0.0024057257,0.0048161205,5,jazz
0.10074204,0.05145657,0.02085678,0.0021446114,0.0009182664,0.806206,0.00011484292,0.0016396986,0.011126554,0.004794626,5,jazz
0.06444614,0.04896283,0.0153766945,0.0009108444,0.00024275255,0.8628848,3.6994323e-05,0.0007467834,0.0033164425,0.0030756705,5,jazz
0.030935002,0.004081562,0.009886429,0.00067874236,0.000454561,0.9521578,0.00018248791,0.00047866194,0.00012102157,0.0010236963,5,jazz
0.088023074,0.003191506,0.013758948,0.001031987,0.0024248261,0.8846989,0.0003833918,0.0014730364,0.0015861647,0.003428098,5,jazz
0.14456621,0.016386919,0.0015658753,0.00031937318,0.005788829,0.8224381,0.0003073697,0.0006785173,0.0036743751,0.004274385,5,jazz
0.14701621,0.017927183,0.033230495,0.005053987,0.009938423,0.7432076,0.0027147927,0.005384019,0.011365709,0.024161644,5,jazz
0.11393815,0.0076035904,0.0058094943,0.0009056475,0.013189213,0.837981,0.0010476375,0.0017872384,0.012129218,0.0056087924,5,jazz
0.12386445,0.04317184,0.04670026,0.004304018,0.025628546,0.5765708,0.0010267306,0.0028429772,0.11985874,0.056031656,5,jazz
0.064756185,0.016977567,0.048395876,0.0014751836,0.012825286,0.73605436,0.0017147937,0.0018494814,0.023887279,0.09206403,5,jazz
0.3397536,0.0066021676,0.10089444,0.006747846,0.001098912,0.53014857,0.0005504139,0.00084149535,0.0038865719,0.009475991,5,jazz
0.05347991,0.0025435777,0.010203497,0.00024846438,0.00019348635,0.92702985,5.075123e-05,0.00010821757,0.0015227484,0.0046194852,5,jazz
0.0047073807,0.0005262128,0.002854075,6.1725696e-05,3.523063e-05,0.99108475,6.779626e-06,1.0328628e-05,0.00017139078,0.0005420552,5,jazz
0.060542963,0.0033943292,0.01794653,0.0033414182,0.0017310772,0.901323,0.00046911818,0.00039781586,0.0031127415,0.007740941,5,jazz
0.85534555,0.00088203215,0.011769916,0.01357006,0.0020608262,0.09495883,0.0022260754,0.0002713149,0.0061700856,0.012745365,5,jazz
0.20373955,0.0029283804,0.014999492,0.0016951066,0.00027830157,0.7613293,0.00031100423,0.00026130443,0.0068610725,0.007596507,5,jazz
0.2758838,0.0037458641,0.046798773,0.0074998923,0.0032419825,0.57464886,0.010564139,0.0030903826,0.00620413,0.06832221,5,jazz
0.0829245,0.0049056164,0.0063105277,0.0029916263,0.003508359,0.8697909,0.0056194346,0.0014724871,0.0040676086,0.01840893,5,jazz
0.40134352,0.00084860914,0.017538471,0.0046729534,0.0006428967,0.5293156,0.0009907786,7.748867e-05,0.021290123,0.023279512,5,jazz
0.76543826,0.0007343082,0.012784055,0.008518677,0.0022754318,0.106272176,0.005648099,0.0004072085,0.015021213,0.08290056,5,jazz
0.8040271,0.005830143,0.032929983,0.05155358,0.005189196,0.045660157,0.0013846409,0.0034063694,0.017544828,0.032474175,5,jazz
0.03765003,0.008623665,0.030216757,0.0109683145,0.0052017225,0.88140583,0.0022341541,0.007966108,0.003744244,0.0119892275,5,jazz
0.017935721,0.004236434,0.0093785785,0.0011176993,0.00080670026,0.9603591,0.0010358247,0.0007647604,0.00065509754,0.003710131,5,jazz
0.26648316,0.024675108,0.09158872,0.016796505,0.002853535,0.5140661,0.0049558897,0.005167779,0.010122554,0.06329069,5,jazz
0.100577876,0.015786223,0.04082696,0.0146940965,0.0022897455,0.771079,0.00027839685,0.0017058821,0.04448932,0.008272505,5,jazz
0.23299173,0.016596593,0.34104797,0.0116075445,0.013925523,0.12985988,0.08915779,0.015366966,0.015909936,0.13353606,5,jazz
0.016611699,0.006042486,0.018232157,0.00046356264,0.0004409935,0.9273642,0.00025403997,0.0003229822,0.022872126,0.007395647,5,jazz
0.57852376,0.0009397771,0.059990693,0.0018930334,0.002087839,0.27811134,0.0011362057,0.000683207,0.025924867,0.050709266,5,jazz
0.042632166,0.004792656,0.08150304,0.0005627942,0.0007718782,0.8237177,0.00018601574,0.0005266338,0.023071503,0.022235533,5,jazz
0.38057995,0.0139942095,0.03408131,0.017000223,0.0051205205,0.3726851,0.00042986794,0.005056947,0.14514709,0.02590472,5,jazz
0.030908268,0.16682687,0.035870943,0.0017736941,0.004420083,0.75102437,0.0011414186,0.0037110283,0.0010027931,0.003320601,5,jazz
0.11310559,0.013900533,0.02055219,0.001523298,0.018163972,0.8051563,0.0020655594,0.0027803942,0.0105773285,0.012174808,5,jazz
0.011566042,0.0068742395,0.015688676,0.00039747215,0.0037028135,0.9533444,0.0015281347,0.0010564714,0.0013828594,0.004458815,5,jazz
0.0012996086,0.014042442,0.0030195953,0.00010867769,0.0004023163,0.9799223,0.00027781373,0.0004346339,0.00010545514,0.00038710132,5,jazz
0.0018297228,0.0071688998,0.00051478064,0.0001084429,0.000423811,0.98918414,0.00017530119,0.0003226762,9.295396e-05,0.00017929736,5,jazz
0.04987111,0.042208806,0.0497485,0.0016986819,0.006926981,0.8139786,0.0007207459,0.0007885684,0.0073347413,0.026723215,5,jazz
0.05299241,0.032043386,0.02088122,0.0012397211,0.0036156971,0.8614451,0.0016246589,0.0027414523,0.0054984144,0.01791799,5,jazz
0.0071910624,0.04791857,0.00068185653,8.001128e-05,0.00013843816,0.9433409,3.1232303e-05,6.765384e-05,0.00021330891,0.00033701723,5,jazz
0.3317311,0.11122749,0.07563273,0.0055139023,0.004700525,0.38634175,0.0075381207,0.0060704253,0.02705054,0.044193495,5,jazz
0.012359853,0.011203107,0.0020235109,0.00014918299,0.00015456595,0.96860045,0.0003230565,0.00018404292,0.00015827664,0.0048437994,5,jazz
